video_id,text,community_label
e8o4TNL8DzA,Trump's Savage Response: Sign Of Supreme Times To Come,2
Cs34IXQQGMU,Joe Biden Exposed Himself exclusive voter fraud organization in American politics”,2
GgZtfoCN5-k,Is there a The COVID Vaccine? Has Biden Really Won? Why won't Trump Quit the Race?,0
FYBHHQrQtW0,AG Barr: Democrats ‘Playing with Fire’ with Massive Mail-in Ballot Push,2
wqtj-vXCMBg,Election Fraud? # 6 - Ballot counter filling out ballots!,2
FZYlhgxPybA,Dick Morris Dems Scam & The Way Forward for Trumps Victory & Been Secretly Working For Trump,2
mRjKpJ25FEw,Representatives for President Trump Breaks News That Makes Democrats Lose Their Minds,2
OEQ2yq-4mt4,Trump campaign's statement on dead people voting in Georgia,2
DNC_zZt1_9A,Dominion Voter Fraud Machine Access aka BUSTED!!!!,4
4i_5a05L3hs,VOTER FRAUD CAUGHT ON TAPE #CashforBallots Tom Fitton w  James O'Keefe,0
uB2nRLzjAUw,Philip Kline of Amistad Project Drops Election Fraud Bombshells,2
IsdlNHWmE9s,"Encuestador: la extremadamente rara sucesión de anomalias estadisticas para una ""victoria"" de Biden",2
0WRETF03qew,Dominion whistleblower says she didn’t see a single vote cast for Donald Trump in her 27-hour shift,1
rG_kYP7ENIw,Protesters chant 'Stop the count' outside election facility in Detroit | AFP,2
Ny8VqcEe7dw,Joe Dirt,2
NxkN2BQz5so,Hammer & Scorecard Real Time Fraud,2
eJrcGDZqq3Q,"Silence about Taboo Subjects: Electronic Voting Fraud, Exit Polls Exposing It & Voter Suppression",0
eHqgLrkfZdc,"Hurricanes, Protests, Virus Spikes, Crazy Pastors asking God to commit Voter Fraud & More",0
P5wsileJ2o8,"Dominion Contractor Who Witnessed Election Fraud in Detroit, MICHIGAN says She was IGNORED by FBI!",2
qdnkgq3ygys,Leigh Dundas - Just got off a conference call with Trump's Lawyers,2
Rq3B4XVshWI,2020 Presidential Election | Progress Map,2
TlW1zXbvi-Y,Election Fraud 2020 - Joe Biden - Donald Trump - ACDC Parody,2
hyfMRmDfTfM,I Was Wrong About Biden,2
4mLweQremRI,Ilhan Omar's Ballot Fraud with Rep. Drazkowski,2
l4Gni803ArQ,Red Kingdom Trump Train,2
3ub9648IJzk,"Guy Tells Nancy Pelosi ""Prison Times Coming Soon"" Right To Her Face",2
8GQlMi99vEg,Social Worker Charged With Election Fraud! 😨134 Felony counts! USA Election 2020 Update,2
px61I7vjK9I,"Trump supporters seek the truth at 'Stop the Steal' rallies in Pennsylvania, Michigan and California",2
LXcOyF4XVgs,"WOAH! PRESIDENT TRUMP SAYS ""I CAUGHT THEM ALL"" ELECTION 2020",2
bVEoCnW-NNg,"Mark Levin ""There is more evidence of VOTER FRAUD than there was EVER evidence of Russian Collusion""",2
EfSO2vPMoTc,"Sidney Powell: ""I HAVE A BAG OF SHREDDED BALLOTS""",2
Y-jccMbVQh8,"Election Interference: Action, Not Talk",0
e8ce4Chs9_k,"FULL VIDEO! PLEASE SHARE.THANK YOU  Statement by Donald J. Trump,The President of the United States",2
ohbTCJdG3SU,Why Americans Have Election Trust Issues | Ep. 1148,2
qK2T0OnKmHo,Truck Driver EXPOSES the Voter Fraud... Where did His Truck Go?...,2
xd_casx-B7o,Big Tech is COMPLICIT in Disinformation Campaign About MASSIVE Voter Irregularities and Fraud,0
hrpVsOo2k7Q,Voter Fraud Live on CNN - Vote Switching,2
mA-h-OwciCc,Texas Attorney General charges four with voter fraud,2
IvgGBRetc1g,Post Election Discussion,2
uqiDojDExyk,TEXAS DEMOCRAT RESIGNS FROM VOTER BALLOT BOARD OVER FELONY RECORD CONCERNS,0
IfWM1Pcg1g4,Always remember the Art Of The Game. ​This was never about ME but YOU!​ #trump #voterfraud,2
O5BmGIDecPY,Aramis Ayala not seeking re-election,2
dGpwnescIUY,"#JOE BIDEN ""We have put together...the most #extensive and inclusive voter #FRAUD #organization.""",2
V3AhVIOY1yc,HOW THE DEMOCRATS THE DEMOCRATS TRYINGG TO STEAL ELECTION FROM DONALD TRUMP,2
L65L6QGCKxc,Democrat SCUM Dox to Silence New Proof of Michigan Fraud | Good Morning #MugClub,2
6I_fw8zYb7k,Right-Wing Snowflakes Retreat To Safe Space,0
3eSBDob6PNY,Trump a t-il déjà gagné ? Les preuves de fraudes sont elles recevables ?,2
dstNJQXn4x0,Joe Biden says he's built most extensive  voter fraud  organization  in history,2
mNUJ4Hm5b5Q,"""JOE BIDEN PUT TOGETHER MOST INCLUSIVE VOTER FRAUD ORGANIZATION IN AMERICAN POLITICS"" - Oh Joe!",2
kN3fy8jAanA,BIDEN ADMITS TO VOTER FRAUD! #voterfraud,2
PfLdt2RUD-4,"IF THEY CAN STEAL 2020, THERE WILL BE NO 2024",2
FAlG_Bf5cCk,Trump Team reports sheriff refuses to enforce court order,1
LrElbYLfaVs,Michigan lawmakers rebuff Trump after White House meeting,0
DUfBsdsl5Pk,Judge Jeanine delivers personal message to TheDonald (11/14/20),2
wKr2-L8db-c,Wisconsin Joint Committee on Campaigns & Elections Holds Election Fraud Hearing,2
3sZ6Hoyx-aE,Book That Predicted the ‘Vote Flipping’ Machine 3 Months Ago.,0
B2iPG_8XSWo,VOTER FRAUD IN THE 2020 ELECTION- CAUGHT ON TAPE!,2
zUF9y80769s,Attorney General Bill Barr: No evidence of widespread voter fraud,0
06YrWGizc2U,Flash Trump Legal Team Update with Attorney Jenna Ellis — [The Charlie Kirk Show 11.25.20],0
HON4-SBP0To,Attorney General Barr warns of fraud when expanding mail-in voting system,2
B-L34No4vS0,Jim Jordan reacts to Democratic 'blue wave' prediction falling short,2
H3VLqLLWxbQ,I Think My Dog's a Democrat   Bryan Lewis  Official Video,2
uvENj9sf6Jk,Political Mindset #194 - Democrat Ned Staebler THREATENING Michigan County Officials - Nov 18,2
32Fefqpn9Bw,"Steve Franssen Gives a Speech on Day 1 of the #StoptheSteal Rally in Phoenix, AZ",2
8v4jCARd9RI,Doxxed Republicans Certify Michigan Election,2
PvuHJ298DmI,Did Donald Trump Drops Nuclear Bombshell on Voter Fraud?,2
lLkSNnzOEAE,Joe Biden Proves ONCE AGAIN Why He Has No Business Being the Leader of our Free World,2
v_iI-nOTf44,Pennsylvania Senator  ‘Mounting Evidence’ Shows Election Was Compromised  & Judge Agrees👩🏻‍⚖️,2
qyD8xlexOoc,"NBC Affiliate in Los Angeles uses Voter Fraud to Claim it is ""Rare""",2
DDo-nXocS-Y,Tucker Carlson EXCOMMUNICATED From Trump Cult for Asking Too Many Questions,0
0ziD6nfDK0I,MORE FRAUD EVIDENCE?? - Kayleigh Mcenany,2
ip7WMd6Qe2s,PROOF OF FRAUD IN GEORGIA TRIGGERS SIGNATURE COUNT,2
NiXF1-yJpig,All Computers Can Be & Likely Are Being Hacked So WHY Do We Vote on Computers?,2
g5HHZI_pe3w,The most bizarre moments from Donald Trump’s CPAC speech,0
_VYVQUahtGg,Voter Fraud PA Verified,1
nW9a8SlM4Nw,Sidney Powell: We've got pictures of the check stubs paid for Ballot Harvesting,2
stbmHJh2tDE,#StopTheSteal Democrats are trying to steal the election! Stand up Patriots! 45 - Subscribe & Share!,2
Wb9LsL2NORs,"Trump agrees to Biden transition, but won't officially concede",0
jx8mzt0APsk,White House Security Confirms It’s Looking Into Potential Hack Affecting U.S. Treasury Department,0
8s0lnA5E-9I,Rep Gohmert discusses Voter Fraud Issues with Dominion,2
1thcO_olHas,Programmer under oath admits computers rig elections,0
fq3YI5R9-9k,Patrick Casey on AG Barr's Comments on Voter Fraud,2
BzUnqr1t7yI,Jane's Addiction - Been Caught Stealing (Official Video),2
Qi-5dDxW5VY,Scott Adams Twitter Clip on Election Fraud,2
a8EzVNgoi5w,"Viral News 🔴 LIVE: President Donald Trump Rally LIVE in Valdosta, GA",2
Ys7kgVjlUrg,Rise Fall USA - Democrat DNC SOFTWARE Voter issues Proof current events 2020,2
zJ7XXYUTQp4,Amy Coney Barret NUKES Entire Democrat Establishment During Final Day Of Hearing! ACB IS SUPREME.,0
BwJwrQ3ahhE,LEIGH DUNDAS : TRUMP CAMPAIGN Attorney Conference Call !!,1
avdXn1LBDTU,"Trump Money Raised For Election Recount Going To Campaign Debt, New Political Committee",0
5LrN_7TS5g8,Unboxing Opening of a New Jersey Mail In Ballot. Election Fraud Will be Real in 2020.,1
iYCMuxihv_4,Election Fraud 2020: Rep. Ilhan Omar Alleged Ballot Harvesting  #MuslimPrivilege,1
jqPNapZ4P3c,Donald Trump Announcement 12-02-2020,2
Tk1UQTxKuXs,"Statement by Donald J. Trump, The President of the United States 12/02/2020",2
4GK8fI5iiK4,Steal the Vote - The Corrupt Democratic Party,2
5yiPGax4Y2w,Sidney Powell on Election Fraud,0
Z_pWDBH1sI8,WATCH: CNN calls 2020 election for Joe Biden,2
BfxGpoLDN6k,"Look at this piece of 💩 BLM DemonCrat member, throwing away Trump Votes.smh🤬",2
nMY20WwNcPQ,Richmond #StopTheSteal demonstration - 1100 Bank St- Downtown Richmond at  State Capitol,2
55z0atWG9oE,Sydney Powell 450.000 illegal votes - Sunday Morning Futures W/Maria Bartiromo 11/8/20,2
v9bPlQXLIQo,ITS NOT OVER. STOP THE STEAL!,2
Mj01Gi22LsM,It’s Official: Donald Trump Is a... | The Daily Social Distancing Show,2
Asf5DQwtDi4,What Happens if the Election Fraud makes the Result Indeterminable ?,2
OCC9NVcEz9o,Experiment in mass voter fraud,1
gmCYqfGBIUw,4 more Years - Hackenknall Meditation,2
6fqoYcL5-28,JusttheNews: Pennsylvania Voters Describe Irregularities With Mail-In Ballots,2
YKQNIjKXg5k,Hacking Democracy with Fabric Ventures,0
XxEWg2Pq5x4,Election Chaos: Georgia Is Failing the Constitution and Its Citizens,2
jE3uLAgEywA,Mark Zuckerberg accused of rigging elections.,2
6k4ELQHSzOM,"12.4.2020,TRENTO HOUR with SUZI GOLD - GEORGIA VOTER FRAUD - CAUGHT ON CAMERA!",2
JQmWUOnXXA8,Secure The Vote Rally at Georgia Capitol,2
10v-tZYJ4oU,Thou Shalt Not Steal,2
gpK1kYwmAIQ,Lou Dobbs rails against Georgia governor over election 'mess',1
uENtVaHq_94,Les Minkas' Testimony During Arizona Legislature Hearing on Election Fraud,2
BT_bmzQrEOs,Tucker Carlson on the Mail In Election Fraud of 2020,2
mwgBa8KFxEo,Georgia voter fraud as suitcases full of ballot are pulled from under table after observers leave,2
CpM2RYBdBVI,"And, Some More MAGA Shenanigans. “Trump Is Your President” -Bryson Gray #MagaLegend #BeverlyHillsCa",2
262uHc2P3CE,Leah Dundas and election interference executive order,2
9FopZyRj2Xk,"Election Fraud, Antichrist and The Middle East Crisis - Catching Up With Jacob - 5th December 2020",0
HHKCMvHoXLg,BREAKING : Biden loses president elect status after Pennsylvania win ripped from his grasp.,2
Vg_DrXv0OYc,Trump's Georgia lawyers show proof of mysterious suitcase ballots,0
6hXz9jifpOk,Bill de Blasio’s daughter says Joe Biden stole the election & Kamala is the first female President,2
NNonB4u6UYA,GarryTNG on #Election2020,2
LNEHOh7vt6w,Trump Campaign Alleges Large-Scale Fraud in 2020 Elections As Legal Challenges Grow,2
c1IazUD-zGY,More shredded Donald Trump votes found,2
RZ5dgyC_pwI,"LIVE: Stop The Steal Rally in Phoenix, Arizona!",2
YeL9tFM78s4,Trump Finds Some Interesting News,2
KsdQDkrkL6Y,Nixon v JFK: How the media ignored the biggest voter fraud sham in modern history (Pardes Live #182),1
xu0IcEcff60,FOR THE LORD WILL EXPOSE AND SHINE THE TRUTH,2
89S78V8_LMM,Sydney Powell: Proof Of Voter Fraud On A MASSIVE SCALE,2
N1RhNAMeuuY,Biden wird niemals Präsident: Richterin Jeanine Pirro interviewt Anwalt Lin Wood zum Wahlbetrug,1
Y5fvVLJTlGU,#StopTheSteal Live Coverage #GeorgiaStateCapitol with Reeni Mederos #2020Election,2
I0hnynxUNlA,Attorney Leigh Dundas Biden Math Statistically Impossible,2
PyanoUV9vFk,"Stop The Steal Trump Rally, San Diego 11.14.20",2
19V2HAUMY6M,Video: Are Phone Networks Now Censoring Links About Election Fraud?,2
Qttz7cSFz7E,Service dog votes for BIDEN,2
YDqjwMfxqpk,CNN Is GOING BROKE! Owner Wants To SELL CNN As Anti-Trump Narrative BACKFIRES!,2
4NE6beg8OG4,A Closer Look At The Real-Time Electr0nic V0te Counting Frawd That Took Place With The PA Totals,2
tbUTalkcTA4,Will Trump Protect Presidency With Military If Supreme Court Rules? | Beyond The Noise,2
CreQFLEAScg,Trump delivers remarks at 'Make America Great Again' rally in Pennsylvania,2
TJf4bILeakk,Adam Davidson Says Trump Isn't Even Good at Corruption,0
Rcqtn3w-DpY,"Big Tech's ""Great Suppression"" of Conservatives & Corruption Stories During the 2020 Election",2
C-RX5g7Ano0,47  Years of Joe Biden's Racist Comments (UPDATED),2
z5Bpxm-ykzM,"This Bird Really, Really Hates Donald Trump",0
2NZLxy1GSG8,Voter Fraud  A Million Fake Votes ft  Ryan Whyte Maloney Lyric Video,2
Z_U2hd6BfV4,IT PAINS ME TO SAY THIS: Trump SLAMS New York Governor Cuomo at Operation Warp Speed Speech,2
IyeNzPHHVKk,Greg on the Right,2
gJPO-6ttQEQ,"Voter Fraud, you wanted evidence here it is!",2
QxOBi3GQe2M,Biden camp moves ahead with transition plans despite no concession from Trump campaign,2
FVo6KpaKJu0,Processing More Votes Than It's Actually Possible? | Steven Crowder,2
dvIH4YFKFJg,WATCH: Trump delivers update on Operation Warp Speed from the White House Rose Garden,2
aiiSq7toqlQ,Tony Bobulinski held presser claiming Joe Biden knew about Hunter's business deals,2
Vu5ZAa8pZ7g,🔴#LIVE: Michigan State Senate Committee on Oversight Holds Hearing on Election Issues 12/1/20,2
kBquJpmHlsE,12/12/20 Live From DC - Jericho March / Rally as we Stand 4 Righteousness & Rally 4 The Truth,1
T3-52DZ1Y50,EXCLUSIVE: Gov Rod Blagojevich DIVES DEEP Exposing Political Coruption with Candidate Tom Mccullagh,2
iV-AS2USrH8,Quid Pro Quo Joe: Biden Brags About Getting Ukraine Prosecutor Viktor Shokin Fired,2
OVEO7SaSKYs,El sistema electoral más perverso del mundo: lo que nunca le quisieron contar.,4
z9V_xFPy-mQ,OGC Law's Greg Toefl on the effort to prove election voting fraud,2
NyT6iyLzqXs,Rod Blagojevich admits democrats voter fraud,2
UZg2Kxllv9k,President Trump Delivers Remarks,2
ATRmSrMjXJM,Georgia election audit update; Fulton County nearly finished with retally,2
cd_VSZQmhEc,"Gov. Gretchen Whitmer Praises Michigan for Safe, 'Drama-Free' Election | NowThis",2
rBaTdEkFWU8,"Anonymous Crashes The RNC ""Stop The Steal"" Election Rally in DC",0
8ztHC5jFGUs,Debunking Trump's Post-Election Lies | Robert Reich,0
EmgAtzLmtus,Voter Fraud !!!  More Affidavits Coming Forward !!! Kayleigh McEnany on Fox & Friends,2
1Qb2ywJx0Vg,Richard Herman - The Issue of Giving Trump’s False Claims a Platform | To The Point,2
i6QprKgI5II,Voting Process is Compromised if You Don't Allow Observers to Watch Ballots Being Counted!,2
E7JIINF0sIU,Joe Digenova excerpts - In Focus with Stephanie Hamill,2
0JEcyXc6HFQ,More voter fraud in california,2
0BVbMcadWbQ,Postal votes for trump found in the trash,2
ed2R54D5w9w,Election fraud was not as easy as Nancy thought,2
VbGnOwxH6nk,South park called it years ago #electionfraud,2
eFe6LMkJTeQ,[ΤΟΥΣ ΠΙΑΣΑΜΕ] 41.800 Ψήφοι Από Τον Trump Στον Biden,1
lK05su9iga0,Compilation of Eyewitness testimony from poll watchers in Michigan | 2020 election,2
ld5nVucle1k,SMARTMATIC Election Fraud in the Philippines in 2010,2
BKC6g392EAw,"Biden in 2007: ""You Can MANIPULATE the Machines, MANIPULATE the Records""",2
PZ0PPH8Q5Fg,Latina: Have Democrat officials set-stage to facilitate election-fraud? California as example,2
JwLmnEAnElU,Hannity: Biden finally tells truth with stunning debate confession,2
I9SGCzNUQdM,VOTER FRAUD:  Caught on live TV throwing ballots away!,2
cVmXIThARgw,Voter fraud is real Democrats buying votes,2
RtBdIKVQBOA,Atlanta Election Fraud Caught On Tape?,2
pV1oOtPWtuU,"Ballot stuffing 2020, election stealing",2
QR_qtpj5SVY,"IO Episode 8, Post-Election Interview With Cyber Security Expert Russ Ramsland",1
QEMcevp0F-I,FOX SUSPENDS TRUMPPER JUDGE JEANINE FOR REPORTING ON ELECTION FRAUD,2
QR8KuERDuxo,She Thinks I'm Cheatin' - C.J. Williams (Official Lyrics Video),0
hDqLXoMfOk0,"BREAKING: Election Challenges Head to Court, Live Updates From Washington DC",2
c9h_SztskLA,"Suitcases FILLED with BALLOTS Pulled from UNDER TABLE After ""Pipe Burst"" - Georgia Voter Fraud Video",2
yA2Yr-xZqD0,The making of an election Fraud: BUSTED!,2
QX4uZ_BXXUk,Trump Lawyer Looks Media Dead in the Eyes and HAMMERS Them - Election Fraud,2
3zDKo6dkd1U,USA Presidential 2020 Election Fraud Proof COMPILATION 1 from Charlie Kirk Show,2
gva6-jlnn_s,Ruby Freeman All Videos Together Georgia Possible Voting Fraud and Ballot Stuffing,2
saXGiKryDxQ,Trump ends funds to CCP military; Glitches found in key states; Giuliani: 650k illegal votes in PA,2
Xg-XzFxPJ6M,Élection Américaine : Auditions publiques dans le Michigan ; Votes pour Trump inversés à Maricopa,2
kLso-sIG7eU,Will the Supreme Court Get Involved? | Hans von Spakovsky on Election Litigation,2
6BwdUJr34aQ,"Grenell: As Gov't Officials Race to Certify Results, Citizen Voters File Lawsuits",2
zuIe3AzNQms,Evidence Shines Light On Fraud,2
3l6t0bXkSBw,2020 Voter Fraud Videos,0
dpovnrHu56s,Is Election Fraud really a thing? As Election 2020 Puts The Constitution to the Test,2
fPB58L4CcpM,"Nick Fuentes Gives a Speech at the #StoptheSteal Rally in Harrisburg, PA",0
_R4kUuJtqdQ,Amir Tsarfati: Special Update: The U.S.  Presidential Election,2
WSxjG7DbDt0,AG Barr on Election Fraud; CNBC Covid Clash - Leslie Marshall on Media Buzz 12/6/20,0
8uzEUpFGqh0,Sheriff Richard Mack - Voter Fraud Rally,2
aM6q5sstAaE,🔴 LIVE: U.S. Senate Committee on Homeland Security & Governmental Affairs Election Fraud Hearing,2
1GoeelZgo_A,THE DELIAN PROJECT: DOMINION SOFTWARE GLITCHING AS MICHIGAN MACHINES FLIPPING VOTES AFTER FIXED,2
57PUQ5fg82o,Steve Cokely Exposes Gate Keepers of Black Society That Threaten Other Melanin People To Be Quiet?,2
iRA3WxibY2E,Think Voter Fraud Is a Joke? Think Again,2
BIUg4UjvXRU,Lou Dobbs + Sidney Powell - EXPOSING BIG TECH - left wing corporations in bed with Democrats,2
iO6gctkzygM,Concern About Election Fraud 100k Votes in Michigan to Biden Overnight,2
k6vDohYtnN4,Rudy Giuliani LOOKING A HOTMESS AT THIS VOTER FRAUD NEWS CONFERENCE. You ok dude #shorts #voterfraud,0
0aYee6Cqc-g,"#StopTheSteal Atlanta Nov 21, 2020",2
PWKzqoCpkvk,Breaking _ Trump Campaign Legal Team issues Opening Statements in Election Fraud Case,0
onKi6FohMFk,Stone in 2016: These Machines Can Be EASILY Rigged Without Detection!,2
q5--eYtgIaw,"Sidney Powell Says 7 Million Votes Taken From Trump, 10 Million Fraudulent Votes Given To Biden",2
S7eHIga5RBU,How Voting Machine Cover-Up & Fraud Can Elect Wrong Person,0
zw-aG6Ce4IU,Shenanigans in Maine. Romney voter fraud? Ron Paul votes not counted.,2
S9VeNB5ili8,How Fox News Covered Michelle Obama vs. Melania Trump | NowThis,2
qqbQgKZPJwQ,TRUMP LEGAL: We have multiple pathways,2
rh3vH_KbbBA,USPS Whistleblower Recanted His Allegations of Voter Fraud,0
M0-ctuRlDFA,"Voter Fraud Expert: ""We're In A Mess""",2
Xh4qRXfMpnc,GUILIANI: If We Win 3 Of 5 Lawsuits Then Trump Wins,2
--lkA8JXZm0,President Obama votes on Smartmatic machine,1
f1Pi2j3jFkA,We have put together the most extensive and inclusive voter fraud organization in the history,2
6L7-DVI61zU,Dem's Admit Elections FIXED!!,2
4i-33L9NuoA,Philly Mob Boss says he stole the Election & will Flip on Biden!,2
5F1-w5TmLQU,Kayleigh McEnany holds first White House press briefing since the election,1
U0THdJgqI1s,Trump Legal Team Holds Press Beating & Drops Proof of Election Steal,2
17r-pxP87CM,BUSTED! FBI Agents Arrest Cincinnati Democrat For Accepting Bribes in Exchange For Votes,2
nlZRVpNp62M,ELECTION FRAUD Release The Kraken,0
E0isrX89dbE,Michigan democrat poll workers trained to cheat,2
k7qvOOYAhtM,Media coverage of Biden press conference,2
v_qIMWlHRJo,Georgia Election Hearing Video Evidence of Fraud,2
W9pamNm3j3w,Election Fraud Exposed - Dominion Voting Systems,2
hIBX8HPKBpg,Trump delivers remarks from the White House,2
tZ2JTv59EfY,"🔴 Watch LIVE: President Trump Holds Make America Great Again Rally in Montoursville, PA 10-31-20",2
thHPLxS2cdk,🔴 LIVE: President Trump's Coronavirus Taskforce URGENT News Conference from the White House,2
hazsqQ3_ROE,Election Fraud Exposed After 20 Years,2
Pk8nZcKlE1I,Trump Attorney Rudy Giuliani Vows Lawsuits Challenging Votes in Pennsylvania | NBC News,2
Z0hEFa52Bdo,'Don't be ridiculous': Rudy Giuliani learns about Biden win from reporters,2
P6PUyZ2DLQ8,Michigan poll worker says voters who requested mail-in ballots were allowed to vote again in person,2
syK0Vd1Jk78,More voter fraud USA election 2020,1
HIp1qU837WI,Help Keep Our Elections Honest!,2
3kkdYLzBsWY,"Watch LIVE: President Trump Holds Make America Great Again Rally in Newtown, PA",2
LTiYVLyhRGE,Could Trump Flip California?,2
NgQtBxRbe9k,Election Interference,1
RA6Jmw_SEmk,China refuses to acknowledge Joe Biden as next president of US | Latest World News In English | WION,2
tE9v_9mO5tk,TRUMP   SILENT RUNNING by Justin Bellucci,2
uF-VwFNIUPE,The Massive Voter Fraud of 2020,2
